773	18	516	0
774	18	161	0
775	18	327	0
251	18	1052	0
252	18	590	0
253	18	482	0
776	18	1441	0
777	18	1185	0
778	18	575	0
779	18	1522	0
780	18	415	0
781	18	1102	0
782	18	189	0
165	18	436	0
166	18	284	0
167	18	100	0
654	18	299	0
783	18	340	0
784	18	496	0
785	18	1852	0
786	18	597	0
787	18	1971	0
788	18	650	0
19	18	3719	0
20	18	409	0
21	18	1835	0
22	18	248	0
402	18	490	0
403	18	3762	0
404	18	1050	0
405	18	1808	0
789	18	1231	0
790	18	417	0
298	18	693	0
466	18	252	0
467	18	2280	0
791	18	715	0
792	18	648	0
793	18	1337	0
794	18	313	0
795	18	443	0
796	18	316	0
797	18	659	0
153	18	1439	0
154	18	659	0
155	18	1606	0
616	18	2093	0
617	18	1740	0
798	18	111	0
799	18	1041	0
800	18	637	0
801	18	1516	0
802	18	416	0
438	18	499	0
803	18	2071	0
804	18	129	0
805	18	395	0
806	18	272	0
807	18	381	0
808	18	903	0
809	18	1460	0
810	18	196	0
811	18	194	0
350	18	126	0
351	18	1555	0
812	18	409	0
813	18	844	0
814	18	176	0
815	18	462	0
816	18	609	0
817	18	1791	0
818	18	266	0
819	18	1349	0
171	18	1723	0
172	18	235	0
173	18	297	0
174	18	621	0
605	18	630	0
606	18	845	0
607	18	943	0
608	18	570	0
820	18	928	0
821	18	1355	0
317	18	435	0
318	18	208	0
319	18	515	0
643	18	2686	0
644	18	746	0
645	18	1305	0
646	18	265	0
647	18	257	0
822	18	181	0
823	18	441	0
308	18	317	0
309	18	1914	0
310	18	41	0
311	18	444	0
620	18	416	0
621	18	1304	0
622	18	540	0
623	18	721	0
824	18	509	0
825	18	860	0
515	18	2171	0
516	18	254	0
517	18	410	0
826	18	350	0
827	18	1464	0
828	18	708	0
829	18	738	0
830	18	201	0
831	18	436	0
832	18	499	0
320	18	718	0
321	18	628	0
322	18	79	0
323	18	3020	0
324	18	407	0
624	18	774	0
625	18	1442	0
626	18	277	0
833	18	2531	0
834	18	646	0
345	18	2534	0
346	18	738	0
347	18	658	0
348	18	841	0
349	18	1377	0
455	18	737	0
456	18	791	0
457	18	912	0
835	18	2405	0
836	18	826	0
294	18	87	0
295	18	688	0
296	18	1277	0
297	18	604	0
571	18	499	0
847	18	1176	0
848	18	851	0
849	18	1545	0
850	18	177	0
851	18	1077	0
265	18	390	0
266	18	522	0
267	18	1341	0
268	18	566	0
269	18	315	0
545	18	458	0
546	18	198	0
547	18	779	0
852	18	1482	0
853	18	937	0
144	18	615	0
145	18	2841	0
146	18	376	0
629	18	869	0
630	18	272	0
854	18	479	0
855	18	1121	0
856	18	1326	0
857	18	2402	0
858	18	593	0
175	18	1592	0
176	18	1520	0
177	18	2618	0
178	18	606	0
179	18	993	0
538	18	145	0
859	18	3152	0
860	18	136	0
861	18	1072	0
862	18	233	0
275	18	1525	0
276	18	438	0
277	18	556	0
278	18	377	0
863	18	740	0
864	18	653	0
865	18	2014	0
866	18	503	0
867	18	1665	0
868	18	284	0
279	18	515	0
280	18	1161	0
281	18	1304	0
282	18	474	0
528	18	1889	0
529	18	1180	0
869	18	1445	0
870	18	173	0
871	18	882	0
872	18	1166	0
223	18	812	0
873	18	1034	0
874	18	424	0
875	18	465	0
876	18	310	0
877	18	614	0
878	18	168	0
879	18	1098	0
880	18	946	0
881	18	1439	0
334	18	537	0
335	18	467	0
336	18	1453	0
337	18	2531	0
502	18	134	0
503	18	588	0
504	18	492	0
505	18	832	0
882	18	516	0
883	18	2323	0
187	18	2599	0
188	18	257	0
189	18	839	0
559	18	446	0
884	18	337	0
885	18	802	0
886	18	265	0
887	18	1109	0
888	18	1683	0
889	18	2203	0
118	18	520	0
119	18	403	0
120	18	1204	0
535	18	501	0
536	18	642	0
537	18	2332	0
652	18	239	0
890	18	565	0
891	18	553	0
892	18	370	0
61	18	802	0
62	18	274	0
63	18	311	0
64	18	401	0
65	18	1793	0
468	18	729	0
469	18	2311	0
470	18	895	0
893	18	503	0
894	18	138	0
135	18	580	0
136	18	227	0
137	18	439	0
138	18	73	0
572	18	295	0
573	18	674	0
895	18	330	0
896	18	644	0
897	18	2942	0
898	18	260	0
229	18	1095	0
230	18	284	0
231	18	606	0
232	18	345	0
527	18	320	0
899	18	1809	0
900	18	181	0
901	18	550	0
902	18	390	0
903	18	447	0
371	18	716	0
372	18	921	0
373	18	586	0
374	18	345	0
375	18	443	0
506	18	452	0
507	18	1326	0
904	18	760	0
905	18	707	0
906	18	237	0
74	18	303	0
75	18	735	0
76	18	274	0
77	18	969	0
563	18	2458	0
564	18	765	0
907	18	1774	0
908	18	342	0
909	18	859	0
910	18	211	0
78	18	86	0
79	18	989	0
80	18	2430	0
635	18	1075	0
636	18	322	0
637	18	943	0
638	18	370	0
639	18	290	0
911	18	513	0
912	18	1825	0
233	18	157	0
234	18	510	0
475	18	3001	0
476	18	405	0
477	18	688	0
478	18	694	0
655	18	205	0
656	18	1589	0
913	18	2199	0
914	18	535	0
235	18	950	0
236	18	227	0
237	18	1339	0
238	18	407	0
471	18	2364	0
472	18	1090	0
473	18	696	0
474	18	432	0
915	18	531	0
916	18	1180	0
325	18	976	0
326	18	152	0
614	18	255	0
615	18	958	0
917	18	1065	0
918	18	567	0
919	18	1406	0
920	18	2224	0
921	18	1894	0
922	18	500	0
837	18	997	0
838	18	143	0
839	18	438	0
840	18	588	0
841	18	1757	0
842	18	561	0
843	18	1154	0
844	18	113	0
845	18	406	0
846	18	67	0
30017	18	4021	0
30018	18	838	0
30019	18	1888	0
30020	18	878	0
30021	18	539	0
30022	18	300	0
30023	18	713	0
30024	18	1040	0
30025	18	1938	0
30026	18	1110	0
30027	18	2094	0
30028	18	680	0
30029	18	355	0
30030	18	35	0
30031	18	205	0
30032	18	573	0
49	18	2455	0
50	18	59	0
51	18	1578	0
52	18	187	0
445	18	650	0
446	18	174	0
447	18	627	0
448	18	941	0
923	18	661	0
924	18	1369	0
53	18	1040	0
54	18	581	0
55	18	1000	0
56	18	403	0
57	18	1454	0
452	18	466	0
453	18	1794	0
454	18	345	0
925	18	1731	0
926	18	126	0
95	18	473	0
96	18	796	0
97	18	2475	0
927	18	534	0
928	18	870	0
929	18	393	0
930	18	218	0
931	18	1576	0
932	18	601	0
933	18	330	0
38	18	614	0
39	18	385	0
40	18	524	0
41	18	2276	0
570	18	197	0
634	18	170	0
934	18	150	0
935	18	710	0
936	18	755	0
937	18	1400	0
42	18	179	0
43	18	1267	0
44	18	277	0
45	18	882	0
488	18	1113	0
489	18	2573	0
490	18	593	0
938	18	375	0
939	18	343	0
940	18	692	0
23	18	946	0
24	18	1647	0
25	18	1986	0
26	18	345	0
338	18	758	0
339	18	3100	0
340	18	1541	0
341	18	646	0
941	18	516	0
942	18	292	0
66	18	228	0
67	18	2104	0
68	18	477	0
69	18	531	0
70	18	74	0
482	18	151	0
483	18	767	0
943	18	676	0
944	18	1663	0
945	18	1499	0
111	18	946	0
112	18	641	0
113	18	2003	0
430	18	105	0
431	18	984	0
432	18	956	0
433	18	2147	0
653	18	944	0
946	18	251	0
947	18	2078	0
114	18	41	0
115	18	2443	0
116	18	209	0
117	18	1190	0
602	18	560	0
603	18	2380	0
604	18	721	0
948	18	754	0
949	18	1023	0
950	18	356	0
121	18	2154	0
122	18	411	0
123	18	1908	0
124	18	454	0
125	18	636	0
951	18	519	0
952	18	709	0
953	18	1587	0
954	18	204	0
955	18	557	0
130	18	136	0
131	18	703	0
132	18	245	0
133	18	286	0
134	18	158	0
956	18	235	0
957	18	1107	0
958	18	474	0
959	18	718	0
960	18	723	0
139	18	2380	0
140	18	393	0
141	18	507	0
142	18	40	0
143	18	492	0
596	18	801	0
597	18	1107	0
598	18	489	0
961	18	1220	0
962	18	196	0
530	18	790	0
531	18	2088	0
532	18	725	0
963	18	1619	0
964	18	643	0
965	18	173	0
966	18	265	0
967	18	642	0
968	18	288	0
969	18	937	0
168	18	977	0
169	18	1742	0
170	18	171	0
612	18	662	0
970	18	407	0
971	18	917	0
972	18	530	0
973	18	1027	0
974	18	177	0
975	18	1340	0
46	18	94	0
47	18	514	0
48	18	1342	0
427	18	848	0
976	18	577	0
977	18	1352	0
978	18	284	0
979	18	753	0
980	18	615	0
981	18	772	0
83	18	1730	0
84	18	861	0
85	18	2031	0
86	18	608	0
557	18	1359	0
558	18	313	0
982	18	338	0
983	18	1671	0
984	18	1223	0
985	18	2214	0
81	18	1483	0
82	18	386	0
986	18	194	0
987	18	1672	0
988	18	384	0
989	18	1576	0
990	18	370	0
991	18	1900	0
992	18	627	0
993	18	1098	0
518	18	249	0
519	18	742	0
520	18	870	0
521	18	1607	0
522	18	563	0
994	18	123	0
995	18	477	0
996	18	827	0
997	18	968	0
998	18	133	0
103	18	813	0
104	18	1013	0
105	18	1663	0
106	18	552	0
107	18	1077	0
609	18	2807	0
610	18	207	0
611	18	1460	0
999	18	337	0
1000	18	617	0
108	18	215	0
109	18	1131	0
110	18	340	0
599	18	1736	0
600	18	661	0
601	18	2257	0
1001	18	386	0
1002	18	644	0
1003	18	884	0
1004	18	351	0
262	18	97	0
263	18	474	0
264	18	321	0
548	18	66	0
549	18	999	0
550	18	237	0
1005	18	1258	0
1006	18	259	0
1007	18	497	0
1008	18	1726	0
258	18	234	0
259	18	2168	0
260	18	268	0
261	18	608	0
1009	18	1719	0
1010	18	132	0
1011	18	529	0
1012	18	700	0
1013	18	310	0
1014	18	360	0
239	18	1091	0
240	18	378	0
241	18	3406	0
1015	18	378	0
1016	18	637	0
1017	18	1470	0
1018	18	287	0
1019	18	1818	0
1020	18	486	0
1021	18	327	0
305	18	2147	0
306	18	106	0
307	18	945	0
541	18	599	0
542	18	295	0
543	18	916	0
544	18	220	0
657	18	1428	0
1022	18	281	0
1023	18	1106	0
242	18	31	0
243	18	1809	0
244	18	614	0
551	18	1445	0
1024	18	1160	0
1025	18	795	0
1026	18	343	0
1027	18	786	0
1028	18	259	0
1029	18	803	0
247	18	620	0
248	18	452	0
249	18	2246	0
250	18	592	0
580	18	299	0
581	18	511	0
582	18	234	0
1030	18	138	0
1031	18	457	0
1032	18	632	0
245	18	887	0
246	18	278	0
589	18	840	0
590	18	93	0
1033	18	1430	0
1034	18	69	0
1035	18	1477	0
1036	18	756	0
1037	18	532	0
1038	18	193	0
30009	18	354	0
30010	18	156	0
30013	18	754	0
30014	18	267	0
30001	18	2162	0
30002	18	767	0
30005	18	814	0
30006	18	350	0
390	18	359	0
391	18	252	0
392	18	1208	0
393	18	1626	0
394	18	320	0
418	18	460	0
419	18	1190	0
420	18	353	0
1039	18	282	0
1040	18	1300	0
491	18	1270	0
492	18	291	0
493	18	591	0
494	18	294	0
1041	18	1750	0
1042	18	380	0
1043	18	1058	0
1044	18	2283	0
1045	18	273	0
1046	18	763	0
1	18	1636	0
2	18	46	0
3	18	1127	0
4	18	776	0
495	18	665	0
496	18	1799	0
497	18	1518	0
1047	18	348	0
1048	18	1230	0
1049	18	2089	0
363	18	1409	0
364	18	576	0
365	18	689	0
1050	18	662	0
1051	18	1866	0
1052	18	1035	0
1053	18	986	0
1054	18	229	0
1055	18	688	0
1056	18	1915	0
342	18	431	0
343	18	1456	0
344	18	1078	0
422	18	265	0
423	18	540	0
1057	18	559	0
1058	18	721	0
1059	18	1266	0
1060	18	150	0
1061	18	501	0
302	18	144	0
303	18	353	0
304	18	633	0
631	18	1790	0
632	18	994	0
633	18	2478	0
1062	18	502	0
1063	18	343	0
1064	18	531	0
1065	18	686	0
352	18	1498	0
353	18	2912	0
354	18	309	0
355	18	1782	0
578	18	153	0
579	18	3015	0
1066	18	148	0
1067	18	1412	0
1068	18	384	0
1069	18	680	0
416	18	2012	0
417	18	2503	0
533	18	2822	0
1070	18	161	0
1071	18	367	0
1072	18	612	0
1073	18	2022	0
1074	18	164	0
1075	18	1903	0
1076	18	388	0
399	18	357	0
400	18	1159	0
401	18	785	0
421	18	1402	0
1077	18	677	0
1078	18	251	0
1079	18	1442	0
1080	18	884	0
1081	18	1893	0
1082	18	389	0
183	18	699	0
184	18	846	0
185	18	1649	0
186	18	481	0
565	18	639	0
566	18	204	0
618	18	510	0
619	18	1021	0
1083	18	527	0
1084	18	464	0
87	18	1246	0
88	18	516	0
89	18	930	0
90	18	467	0
441	18	761	0
442	18	898	0
443	18	539	0
444	18	305	0
1085	18	337	0
1086	18	127	0
270	18	80	0
271	18	1177	0
272	18	1814	0
273	18	1277	0
274	18	461	0
552	18	499	0
553	18	1405	0
554	18	163	0
1087	18	508	0
1088	18	1990	0
290	18	207	0
291	18	2504	0
292	18	340	0
293	18	391	0
539	18	2151	0
540	18	902	0
1089	18	1477	0
1090	18	238	0
1091	18	1874	0
1092	18	685	0
385	18	1048	0
386	18	276	0
387	18	1673	0
388	18	499	0
389	18	813	0
1093	18	974	0
1094	18	512	0
1095	18	329	0
1096	18	785	0
1097	18	1255	0
287	18	657	0
288	18	694	0
289	18	1845	0
1098	18	603	0
1099	18	465	0
1100	18	330	0
1101	18	513	0
1102	18	161	0
1103	18	682	0
1104	18	813	0
376	18	471	0
377	18	1541	0
378	18	249	0
379	18	1850	0
412	18	691	0
413	18	669	0
414	18	111	0
415	18	792	0
1105	18	805	0
1106	18	475	0
380	18	316	0
381	18	754	0
382	18	115	0
383	18	1444	0
384	18	646	0
1107	18	2384	0
1108	18	1243	0
1109	18	1038	0
1110	18	312	0
1111	18	2404	0
366	18	76	0
367	18	578	0
368	18	952	0
369	18	854	0
370	18	679	0
1112	18	260	0
1113	18	2041	0
1114	18	460	0
1115	18	1575	0
1116	18	405	0
424	18	1839	0
425	18	1053	0
426	18	482	0
1117	18	1088	0
1118	18	202	0
1119	18	1054	0
1120	18	753	0
1121	18	2506	0
1122	18	174	0
1123	18	2209	0
299	18	1724	0
300	18	140	0
301	18	486	0
1124	18	390	0
1125	18	928	0
1126	18	379	0
1127	18	790	0
1128	18	938	0
1129	18	2276	0
1130	18	187	0
361	18	1995	0
362	18	197	0
1131	18	862	0
1132	18	354	0
1133	18	937	0
1134	18	425	0
1135	18	798	0
1136	18	688	0
1137	18	1292	0
1138	18	438	0
512	18	826	0
513	18	1496	0
514	18	187	0
1139	18	1125	0
1140	18	454	0
1141	18	676	0
1142	18	276	0
1143	18	392	0
1144	18	556	0
1145	18	1758	0
190	18	524	0
191	18	614	0
192	18	1039	0
193	18	475	0
194	18	445	0
1146	18	264	0
1147	18	979	0
1148	18	299	0
1149	18	1009	0
1150	18	46	0
126	18	169	0
127	18	866	0
128	18	540	0
129	18	2101	0
583	18	618	0
584	18	266	0
585	18	575	0
1151	18	488	0
1152	18	746	0
1153	18	2282	0
224	18	361	0
225	18	592	0
226	18	243	0
227	18	1916	0
228	18	665	0
555	18	2523	0
556	18	455	0
1154	18	138	0
1155	18	1315	0
1156	18	1244	0
508	18	454	0
509	18	656	0
510	18	246	0
511	18	313	0
1157	18	672	0
1158	18	168	0
1159	18	248	0
1160	18	293	0
1161	18	758	0
1162	18	284	0
5	18	895	0
6	18	247	0
7	18	294	0
560	18	1323	0
561	18	1499	0
562	18	346	0
1163	18	1012	0
1164	18	324	0
1165	18	744	0
1166	18	163	0
8	18	583	0
9	18	480	0
10	18	453	0
11	18	1003	0
12	18	550	0
534	18	307	0
1167	18	321	0
1168	18	572	0
1169	18	1790	0
1170	18	277	0
13	18	207	0
14	18	249	0
15	18	528	0
1171	18	1402	0
1172	18	432	0
1173	18	755	0
1174	18	566	0
1175	18	1317	0
1176	18	761	0
1177	18	2624	0
35	18	1308	0
36	18	259	0
37	18	558	0
640	18	830	0
641	18	1369	0
642	18	122	0
650	18	133	0
1178	18	667	0
1179	18	3182	0
1180	18	566	0
*	0	0	0
